"ayto:foto";"ayto:numero";"ayto:parada";"ayto:sentido";"dc:identifier";"dc:modified";"gn:coordX";"gn:coordY";"id";"vivo:address1";"wgs84_pos:lat";"wgs84_pos:long"
"oracle.sql.BLOB@30fa313d";"212";"Avenida del Deporte 10";"Tunel de Puertochico";"289";"2014-04-14 12:20:01";"431513.6";"4812600";"http://datos.santander.es/api/datos/paradas_bus/289";"Avda de Cantabria";"43.461297556728816";"-3.8479112686682364"
"oracle.sql.BLOB@79b6b4e9";"214";"Gutierrez Solana 13";"L.Quintanilla Isasi";"24";"2014-04-14 12:20:01";"432251.3";"4812430";"http://datos.santander.es/api/datos/paradas_bus/24";"Gutierrez Solana 13";"43.45983417949634";"-3.8387719930850377"
"oracle.sql.BLOB@4a1f6b6c";"215";"Avenida Los Castros ";"L.Quintanilla Isasi";"25";"2014-04-14 12:20:01";"432635.11";"4812664.07";"http://datos.santander.es/api/datos/paradas_bus/25";"Avenida Los Castros ";"43.46197627859545";"-3.8340570736572825"
"oracle.sql.BLOB@54c5a578";"216";"Avenida de los Castros nº 155";"L. Quintanilla Isasi";"26";"2014-04-14 12:20:01";"433022.66";"4812924.31";"http://datos.santander.es/api/datos/paradas_bus/26";"Avenida los Castros nº 155";"43.46435413935329";"-3.8292988083952397"
"oracle.sql.BLOB@7bf294c2";"217";"Bajada San Juan";"L.Quintanilla Isasi";"27";"2014-04-14 12:20:01";"433471.4";"4813093";"http://datos.santander.es/api/datos/paradas_bus/27";"Avenida Los Castros";"43.465912988959346";"-3.82377259084772"
"oracle.sql.BLOB@73048c20";"218";"Los Castros 115";"L.Quintanilla Isasi";"28";"2014-04-14 12:20:01";"433992.82";"4813313.91";"http://datos.santander.es/api/datos/paradas_bus/28";"Los Castros . 115";"43.4679481529219";"-3.8173539788308375"
"oracle.sql.BLOB@2f8bc3de";"219";"Los Castros 83";"L.quintanilla Isasi";"30";"2014-04-14 12:20:01";"434777.25";"4813509.42";"http://datos.santander.es/api/datos/paradas_bus/30";"Avenida los Castros 83";"43.46977726585199";"-3.8076805360140384"
"oracle.sql.BLOB@e83c35";"220";"Torres Quevedo 12";"L.Quintanilla Isasi";"36";"2014-04-14 12:20:01";"432514.3";"4812102";"http://datos.santander.es/api/datos/paradas_bus/36";"Torres Quevedo 12";"43.45690484406087";"-3.8354806984079732"
"oracle.sql.BLOB@ec8bc0a";"221";"Avenida Cantabria 12";"Complejo";"323";"2014-04-14 12:20:01";"435918.21";"4814523.6";"http://datos.santander.es/api/datos/paradas_bus/323";"Avda Cantabria.12";"43.47900708469194";"-3.7936952987015293"
"oracle.sql.BLOB@1cb13c1b";"223";"Gerardo Diego";"J.Bustamante";"37";"2014-04-14 12:20:01";"431669.6";"4811991";"http://datos.santander.es/api/datos/paradas_bus/37";"Gerardo Diego";"43.45582877098508";"-3.8459066913738824"
"oracle.sql.BLOB@37e11f54";"224";"Joaquin Bustamante 10";"J.Bustamante";"38";"2014-04-14 12:20:01";"432164.6";"4812064";"http://datos.santander.es/api/datos/paradas_bus/38";"Joaquin Bustamante 10";"43.45653107831628";"-3.8397980247519095"
"oracle.sql.BLOB@1ccfe075";"225";"Joaquin Bustamante 5";"J.Bustamante";"39";"2014-04-14 12:20:01";"432482.7";"4812062";"http://datos.santander.es/api/datos/paradas_bus/39";"Joaquin Bustamante 5";"43.456541855833045";"-3.8358662964959045"
"oracle.sql.BLOB@1399301a";"227";"Los Castros Fte 115";"J.Bustamante";"48";"2014-04-14 12:20:01";"434008.7";"4813336";"http://datos.santander.es/api/datos/paradas_bus/48";"Los Castros . Fte 115";"43.468148440580165";"-3.8171603531347382"
"oracle.sql.BLOB@2e250503";"228";"Bajada San Juan";"J.Bustamante";"49";"2014-04-14 12:20:01";"433462.3";"4813104";"http://datos.santander.es/api/datos/paradas_bus/49";"Avenida Los Castros";"43.4660112167304";"-3.8238864219313466"
"oracle.sql.BLOB@6c1fa0";"229";"Bajada del Caleruco";"J.Bustamante";"50";"2014-04-14 12:20:01";"432956.1";"4812918";"http://datos.santander.es/api/datos/paradas_bus/50";"Avenida Los Castros";"43.46429136254932";"-3.830120771440997"
"oracle.sql.BLOB@3a904197";"230";"Los Castros 136";"J.Bustamante";"51";"2014-04-14 12:20:01";"432622.2";"4812682";"http://datos.santander.es/api/datos/paradas_bus/51";"Los Castros . 136";"43.46213654637632";"-3.834218864134643"
"oracle.sql.BLOB@54c23e8a";"231";"Gutierrez Solana 34";"J.Bustamante";"52";"2014-04-14 12:20:01";"432239.6";"4812442";"http://datos.santander.es/api/datos/paradas_bus/52";"Gutierrez Solana  34";"43.4599411601391";"-3.8389180969194108"
"oracle.sql.BLOB@1c98017f";"262";"Canalejas 8";"Carrefour";"77";"2014-04-14 12:20:01";"435808.9";"4812910";"http://datos.santander.es/api/datos/paradas_bus/77";"Canalejas 8";"43.46446970133441";"-3.7948565340774087"
"oracle.sql.BLOB@3f8a4783";"263";"Canalejas 26";"Carrefour";"78";"2014-04-14 12:20:01";"436090.1";"4812949";"http://datos.santander.es/api/datos/paradas_bus/78";"Canalejas 26";"43.46484492727031";"-3.791385194006587"
"oracle.sql.BLOB@f5d0a0c";"264";"Canalejas 42";"Carrefour";"79";"2014-04-14 12:20:01";"436228.4";"4812967";"http://datos.santander.es/api/datos/paradas_bus/79";"Canalejas 42";"43.465018799411574";"-3.78967776225785"
"oracle.sql.BLOB@253ea1b5";"265";"Perez Galdos 4";"Carrefour";"80";"2014-04-14 12:20:01";"436491.4";"4813155";"http://datos.santander.es/api/datos/paradas_bus/80";"Perez Galdos 4";"43.46673384411504";"-3.7864487085516463"
"oracle.sql.BLOB@32ea852d";"266";"Perez Galdos nº 18";"Carrefour";"340";"2014-04-14 12:20:01";"436700.98";"4813119.09";"http://datos.santander.es/api/datos/paradas_bus/340";"Perez Galdos nº 18";"43.466428302845955";"-3.783853811310898"
"oracle.sql.BLOB@42cd6778";"267";"Perez Galdos 36";"Carrefour";"81";"2014-04-14 12:20:01";"437002.3";"4813207";"http://datos.santander.es/api/datos/paradas_bus/81";"Perez Galdos 36";"43.467245253440176";"-3.780139231372383"
"oracle.sql.BLOB@73e91312";"268";"Calle Alta Mercado";"Valdecilla";"82";"2014-04-14 12:20:01";"433345.72";"4812226.92";"http://datos.santander.es/api/datos/paradas_bus/82";"Calle Alta";"43.458104113401596";"-3.825220159952032"
"oracle.sql.BLOB@4ae33e31";"270";"Calle Alta 81";"Valdecilla";"84";"2014-04-14 12:20:01";"433940.7";"4812300";"http://datos.santander.es/api/datos/paradas_bus/84";"Calle Alta 81";"43.458814877667514";"-3.817875287289337"
"oracle.sql.BLOB@d082960";"271";"Calle Alta 45";"Valdecilla";"85";"2014-04-14 12:20:01";"434156.8";"4812394";"http://datos.santander.es/api/datos/paradas_bus/85";"Calle Alta 45";"43.45968025962116";"-3.8152156985715027"
"oracle.sql.BLOB@12d4644f";"272";"Monte Caloca";"Valdecilla";"86";"2014-04-14 12:20:01";"434400.4";"4812513";"http://datos.santander.es/api/datos/paradas_bus/86";"Monte Caloca 2";"43.460773079426374";"-3.812219139843282"
"oracle.sql.BLOB@36058831";"273";"Estaciones";"Piquio";"250";"2014-04-14 12:20:01";"434522.3";"4812342";"http://datos.santander.es/api/datos/paradas_bus/250";"Plaza de las Estaciones S/N";"43.4592441725264";"-3.810691875884565"
"oracle.sql.BLOB@253064ac";"290";"Avenida de Cantabria nº 28";"Complejo";"339";"2014-04-14 12:20:01";"435683.5";"4814410";"http://datos.santander.es/api/datos/paradas_bus/339";"Avenida de Cantabria nº 28";"43.47796412804231";"-3.7965838190960897"
"oracle.sql.BLOB@c216b47";"492";"Centro de Salud Nueva Montaña";"Centro";"42035";"2014-04-14 12:20:01";"430882.9";"4810226.7";"http://datos.santander.es/api/datos/paradas_bus/42035";"Carmen Bravo Villasante";"43.439871835691996";"-3.855405851731732"
"oracle.sql.BLOB@660a0889";"497";"Carmen Bravo Villasante";"Carrefour";"42040";"2014-04-14 12:20:01";"430885.55";"4810202.89";"http://datos.santander.es/api/datos/paradas_bus/42040";"Carmen Bravo Villasante s/n";"43.43965770984218";"-3.85537009105759"
"oracle.sql.BLOB@1cb68eb5";"26";"Los Castros 95";"Bustamante";"47";"2014-04-14 12:20:01";"434358.8";"4813436";"http://datos.santander.es/api/datos/paradas_bus/47";"Avenida Los Castros 95";"43.469079606654596";"-3.8128445786868554"
"oracle.sql.BLOB@15531bcd";"55";"Los Castros 76";"J.Bustamante";"29";"2014-04-14 12:20:01";"434365.2";"4813452";"http://datos.santander.es/api/datos/paradas_bus/29";"Avenida Los Castros 76";"43.46922422357681";"-3.8127673913887676"
"oracle.sql.BLOB@3463aab";"66";"Los Castros - Piquio";"J.Bustamante";"40";"2014-04-14 12:20:01";"436589.3";"4813942";"http://datos.santander.es/api/datos/paradas_bus/40";"Avenida Los Castros";"43.47382790478334";"-3.785330184446166"
"oracle.sql.BLOB@77b5b23a";"67";"Los Castros 20";"J.Bustamante";"41";"2014-04-14 12:20:01";"436370.4";"4813893";"http://datos.santander.es/api/datos/paradas_bus/41";"Avenida Los Castros 20";"43.47336813049318";"-3.7880307031081917"
"oracle.sql.BLOB@39c83b3c";"68";"Castros 38";"J.Bustamante";"34";"2014-04-14 12:20:01";"436078.2";"4813819";"http://datos.santander.es/api/datos/paradas_bus/34";"Avenida Los Castros 38";"43.472676940678";"-3.791634432781422"
"oracle.sql.BLOB@8a8fdc7";"69";"UIMP";"J.Bustamante";"43";"2014-04-14 12:20:01";"435747.6";"4813741";"http://datos.santander.es/api/datos/paradas_bus/43";"Avenida Los Castros";"43.471946324071304";"-3.795712327999257"
"oracle.sql.BLOB@ead1842";"70";"Escuela S.Ing.Caminos";"J.Bustamante";"44";"2014-04-14 12:20:01";"435439.7";"4813667";"http://datos.santander.es/api/datos/paradas_bus/44";"Avenida Los Castros";"43.47125353747382";"-3.7995099715936953"
"oracle.sql.BLOB@6139c95";"91";"Brisas";"Bº Pesquero";"225";"2014-04-14 12:20:01";"436549.1";"4813947";"http://datos.santander.es/api/datos/paradas_bus/225";"Brisas";"43.47386951055862";"-3.7858277575079535"
"oracle.sql.BLOB@718cfd50";"92";"Jeronimo Saiz de la Maza";"Carrefour";"87";"2014-04-14 12:20:01";"433190.1";"4812029";"http://datos.santander.es/api/datos/paradas_bus/87";"Jeronimo Saiz de la Maza 12";"43.4563082697388";"-3.8271192915694945"
"oracle.sql.BLOB@5f4ac96d";"93";"Candina";"Carrefour";"88";"2014-04-14 12:20:01";"433086.3";"4811683";"http://datos.santander.es/api/datos/paradas_bus/88";"Jeronimo Saiz de la Maza";"43.45318380544031";"-3.8283596899136247"
"oracle.sql.BLOB@26ee43fb";"94";"La Lonja";"Bº Pesquero";"244";"2014-04-14 12:20:01";"433634.25";"4811673.28";"http://datos.santander.es/api/datos/paradas_bus/244";"Marques de la Hermida S/N";"43.45314511053229";"-3.8215866002485095"
"oracle.sql.BLOB@64b127b4";"95";"Marques de la Hermida 36";"Bº Pesquero";"245";"2014-04-14 12:20:01";"433891.95";"4811764.63";"http://datos.santander.es/api/datos/paradas_bus/245";"Marques de la Hermida 36";"43.45399039610199";"-3.818412865325839"
"oracle.sql.BLOB@2aa5ce11";"96";"Barrio Pesquero";"Piquio";"246";"2014-04-14 12:20:01";"433860.8";"4811560";"http://datos.santander.es/api/datos/paradas_bus/246";"Bº Pesquero";"43.45214526665073";"-3.8187730048353155"
"oracle.sql.BLOB@6b7bd3f6";"97";"Parque Varadero";"Piquio";"247";"2014-04-14 12:20:01";"433919.15";"4811768.04";"http://datos.santander.es/api/datos/paradas_bus/247";"Heroes de la Armada";"43.45402350144539";"-3.8180771195002854"
"oracle.sql.BLOB@e98f29b";"98";"Marques de la Hermida 1";"Piquio";"249";"2014-04-14 12:20:01";"434385.93";"4811945.14";"http://datos.santander.es/api/datos/paradas_bus/249";"Marques de la Hermida 1";"43.45565910823593";"-3.8123295963165154"
"oracle.sql.BLOB@5b5fa599";"100";"Los Castros 39";"J.Bustamante";"42";"2014-04-14 12:20:01";"436037.3";"4813798";"http://datos.santander.es/api/datos/paradas_bus/42";"Avenida Los Castros 39";"43.47248436877906";"-3.7921375991326878"
"oracle.sql.BLOB@64710eac";"498";"Carmen Bravo Villasante.1";"Carrefour";"42041";"2014-04-14 12:20:01";"431053.56";"4810521.18";"http://datos.santander.es/api/datos/paradas_bus/42041";"Carmen Bravo Villasante.1";"43.442538895911696";"-3.8533344443100264"
"oracle.sql.BLOB@3a7a71b8";"499";"Camarreal Peñacastillo";"Centro";"42063";"2014-04-14 12:20:01";"429986.36";"4811045.72";"http://datos.santander.es/api/datos/paradas_bus/42063";"Avda severo Ochoa";"43.44716242117678";"-3.866588480444409"
"oracle.sql.BLOB@3cc00506";"500";"Ortega y Gasset.28";"Centro";"42064";"2014-04-14 12:20:01";"430744.13";"4810658.9";"http://datos.santander.es/api/datos/paradas_bus/42064";"Ortega y Gasset.28";"43.44375026592359";"-3.8571753633683796"
"oracle.sql.BLOB@6289ec12";"293";"Avenida de Parayas ( Chrysler )";"Carrefour";"111";"2014-04-14 12:20:01";"432879.33";"4811245.64";"http://datos.santander.es/api/datos/paradas_bus/111";"Avenida de Parayas";"43.44922752411838";"-3.830863682369408"
"oracle.sql.BLOB@4ce9c448";"294";"Avenida Parayas Mercedes";"Carrefour";"89";"2014-04-14 12:20:01";"432754.5";"4811018";"http://datos.santander.es/api/datos/paradas_bus/89";"Avenida Parayas S/N";"43.44716677390687";"-3.8323782203345664"
"oracle.sql.BLOB@7557a6b";"295";"Avenida de Parayas ( Ecrimesa )";"Carrefour";"112";"2014-04-14 12:20:01";"432612.63";"4810767.4";"http://datos.santander.es/api/datos/paradas_bus/112";"Avenida de Parayas (";"43.44489775053381";"-3.834100380364889"
"oracle.sql.BLOB@7cd80a8f";"296";"Avenida Parayas Hotel Express";"Carrefour";"90";"2014-04-14 12:20:01";"432332.8";"4810543";"http://datos.santander.es/api/datos/paradas_bus/90";"Abilio Garcia Baron";"43.44285212769933";"-3.8375303571223194"
"oracle.sql.BLOB@4b9d7251";"299";"Bartolome Darnis";"Carrefour";"92";"2014-04-14 12:20:01";"431904.4";"4810232";"http://datos.santander.es/api/datos/paradas_bus/92";"Bartolome Darnis 2";"43.44001320262224";"-3.8427850244517403"
"oracle.sql.BLOB@4dbc4a9f";"300";"Colegio Nueva Montaña";"Carrefour";"93";"2014-04-14 12:20:01";"431741.83";"4810152.83";"http://datos.santander.es/api/datos/paradas_bus/93";"Francisco Tomas Y Valiente";"43.43928559177768";"-3.8447838087066293"
"oracle.sql.BLOB@4c73498";"301";"Santiago el Mayor 10";"Carrefour";"94";"2014-04-14 12:20:01";"431528.55";"4810197.97";"http://datos.santander.es/api/datos/paradas_bus/94";"Santiago el Mayor 10";"43.43967252162358";"-3.8474247040725853"
"oracle.sql.BLOB@324de99b";"302";"San Martin del Pino 1";"Carrefour";"95";"2014-04-14 12:20:01";"431157";"4810741";"http://datos.santander.es/api/datos/paradas_bus/95";"San Martin Del Pino.1";"43.44452754424975";"-3.8520840592665184"
"oracle.sql.BLOB@1923d8ea";"304";"Institutos";"Carrefour";"97";"2014-04-14 12:20:01";"431217.48";"4810993.69";"http://datos.santander.es/api/datos/paradas_bus/97";"Francisco Rivas Moreno";"43.44680817187386";"-3.8513686048810487"
"oracle.sql.BLOB@75f78b";"305";"Carrefour Peñacastillo";"Canalejas";"98";"2014-04-14 12:20:01";"431039.2";"4810821";"http://datos.santander.es/api/datos/paradas_bus/98";"Peña Castillo";"43.445236966890626";"-3.853549805691487"
"oracle.sql.BLOB@40cec6e9";"306";"Francisco Rivas Moreno";"Canalejas";"99";"2014-04-14 12:20:01";"431243.94";"4810991.37";"http://datos.santander.es/api/datos/paradas_bus/99";"Francisco Rivas Moreno";"43.44678971615504";"-3.8510413398317023"
"oracle.sql.BLOB@47650c3c";"307";"Nuevo Parque";"Canalejas";"100";"2014-04-14 12:20:01";"431458.1";"4810890";"http://datos.santander.es/api/datos/paradas_bus/100";"Francisco Rivas Moreno";"43.445896693006155";"-3.8483821679038606"
"oracle.sql.BLOB@3b065bc2";"308";"San Martin Del Pino 8";"Canalejas";"101";"2014-04-14 12:20:01";"431126.8";"4810668";"http://datos.santander.es/api/datos/paradas_bus/101";"San Martin Del Pino.8";"43.443867517887305";"-3.852448011443797"
"oracle.sql.BLOB@1e723bd4";"309";"Santiago el Mayor 9";"Canalejas";"102";"2014-04-14 12:20:01";"431509";"4810211";"http://datos.santander.es/api/datos/paradas_bus/102";"Santiago el Mayor 9";"43.4397880469475";"-3.84766789642104"
"oracle.sql.BLOB@5db5eae9";"310";"Francisco Tomas y Valiente 23";"Canalejas";"103";"2014-04-14 12:20:01";"431791.3";"4810126.64";"http://datos.santander.es/api/datos/paradas_bus/103";"Francisco Tomas Y Valiente";"43.43905430298255";"-3.8441692951255306"
"oracle.sql.BLOB@5251970f";"321";"Marques de la Hermida 15";"Piquio";"248";"2014-04-14 12:20:01";"434130.35";"4811851.34";"http://datos.santander.es/api/datos/paradas_bus/248";"Marques de la Hermida 15";"43.45479211864641";"-3.8154770082302734"
"oracle.sql.BLOB@6a948401";"339";"Barrio la Torre 123";"Tunel de Puertochico";"294";"2014-04-14 12:20:01";"433427.3";"4813543";"http://datos.santander.es/api/datos/paradas_bus/294";"Bº de la Torre 123";"43.46996059895488";"-3.8243727389318836"
"oracle.sql.BLOB@3c669451";"340";"Barrio La Torre 76";"Complejo";"18";"2014-04-14 12:20:01";"433393.6";"4813526";"http://datos.santander.es/api/datos/paradas_bus/18";"Bº La Torre 76";"43.46980453909312";"-3.8247872597285113"
"oracle.sql.BLOB@729370d1";"345";"Cuesta de la Atalaya 32";"Plaza de los Remedios";"158";"2014-04-14 12:20:01";"434773.5";"4813023";"http://datos.santander.es/api/datos/paradas_bus/158";"Cuesta de la Atalaya nº 32";"43.465397480479915";"-3.807668624785813"
"oracle.sql.BLOB@2dd3e41b";"346";"Maria Cristina";"Plaza de los Remedios";"163";"2014-04-14 12:20:01";"434702.25";"4813111.69";"http://datos.santander.es/api/datos/paradas_bus/163";"Cuesta de la Atalaya";"43.46618977714992";"-3.80855999193848"
"oracle.sql.BLOB@3224c01e";"347";"Via Cornelia 32";"Plaza de los Remedios";"159";"2014-04-14 12:20:01";"434341.8";"4813139";"http://datos.santander.es/api/datos/paradas_bus/159";"Via Cornelia nº 32";"43.46640409266877";"-3.813018917236264"
"oracle.sql.BLOB@ac10b4a";"146";"Catedral";"General Dávila";"118";"2014-04-14 12:20:01";"434805.97";"4812579.96";"http://datos.santander.es/api/datos/paradas_bus/118";"Calvo Sotelo";"43.46141142064784";"-3.8072142234463904"
"oracle.sql.BLOB@7cc2cca";"154";"Avenida del Deporte 11";"Complejo";"23";"2014-04-14 12:20:01";"431564.7";"4812607";"http://datos.santander.es/api/datos/paradas_bus/23";"Avenida del Deporte 11";"43.46136525859848";"-3.8472805420844582"
"oracle.sql.BLOB@6d9085c5";"211";"Lavapies 34";"Complejo";"22";"2014-04-14 12:20:01";"432118.3";"4812752";"http://datos.santander.es/api/datos/paradas_bus/22";"C/ Lavapies";"43.46272120876965";"-3.840455991408567"
"oracle.sql.BLOB@2b3e80b5";"226";"Los Castros Urbanización Los Rios";"J.Bustamante";"46";"2014-04-14 12:20:01";"434698.3";"4813516";"http://datos.santander.es/api/datos/paradas_bus/46";"Los Castros Urb Los Rios";"43.46982961592827";"-3.80865730881824"
"oracle.sql.BLOB@14740141";"251";"Residencia Mayores de Cueto";"Lluja";"68";"2014-04-14 12:20:01";"434428.9";"4814307";"http://datos.santander.es/api/datos/paradas_bus/68";"Cueto";"43.476927747837834";"-3.8120829282571385"
"oracle.sql.BLOB@4bfe5ce4";"269";"Calle Alta 109A";"Valdecilla";"83";"2014-04-14 12:20:01";"433624";"4812253";"http://datos.santander.es/api/datos/paradas_bus/83";"Calle Alta 109";"43.458363673667165";"-3.821783901358928"
"oracle.sql.BLOB@2884a3b6";"298";"Francisco Tomas y Valiente Fte 7c ";"Carrefour";"91";"2014-04-14 12:20:01";"432049.19";"4810160.4";"http://datos.santander.es/api/datos/paradas_bus/91";"Francisco Tomas y Valiente";"43.43938171918218";"-3.840987094078633"
"oracle.sql.BLOB@1c181682";"311";"Francisco Tomas y Valiente 11";"Canalejas";"104";"2014-04-14 12:20:01";"431943.82";"4810143.93";"http://datos.santander.es/api/datos/paradas_bus/104";"Francisco Tomas y Valiente 11c";"43.43922385782502";"-3.8422869641896256"
"oracle.sql.BLOB@716dbf36";"396";"Corceño";"Corban";"369";"2014-04-14 12:20:01";"430787.03";"4812740.52";"http://datos.santander.es/api/datos/paradas_bus/369";"Corceño";"43.4624958110334";"-3.856909656105666"
"oracle.sql.BLOB@5c24ac67";"459";"Veridiano Rojo";"Lluja";"27864";"2014-04-14 12:20:01";"434581.7";"4814404.88";"http://datos.santander.es/api/datos/paradas_bus/27864";"Veridiano Rojo";"43.477822394210904";"-3.8102055514298283"
"oracle.sql.BLOB@6bb2cd73";"463";"La Pereda";"Bº La Torre";"28284";"2014-04-14 12:20:01";"435031.38";"4814426.15";"http://datos.santander.es/api/datos/paradas_bus/28284";"C/ La Pereda";"43.47805312555713";"-3.8046483849416797"
"oracle.sql.BLOB@27ce7042";"464";"La Pereda";"Plaza de las Estaciones";"28285";"2014-04-14 12:20:01";"435044.61";"4814423.24";"http://datos.santander.es/api/datos/paradas_bus/28285";"C/ La Pereda";"43.4780280755881";"-3.804484465257525"
"oracle.sql.BLOB@622c1178";"465";"Avenida del Deporte . 9";"Estaciones";"29510";"2014-04-14 12:20:01";"431437.01";"4812565.2";"http://datos.santander.es/api/datos/paradas_bus/29510";"Avenida del Deporte . 9";"43.4609772211122";"-3.848853555513574"
"oracle.sql.BLOB@3b2f0fa2";"466";"Bº La Sierra";"Consuelo Berges";"29511";"2014-04-14 12:20:01";"430643.78";"4812565.33";"http://datos.santander.es/api/datos/paradas_bus/29511";"Bº La Sierra";"43.460905242460115";"-3.8586579772490195"
"oracle.sql.BLOB@eab7309";"467";"Vicente Trueba";"Consuelo Berges";"29512";"2014-04-14 12:20:01";"430790.1";"4812465.85";"http://datos.santander.es/api/datos/paradas_bus/29512";"Vicente Trueba";"43.46002314568719";"-3.856836810234958"
"oracle.sql.BLOB@1a0d5b65";"468";"Vicente Trueba";"Corban";"29514";"2014-04-14 12:20:01";"430801.74";"4812461.88";"http://datos.santander.es/api/datos/paradas_bus/29514";"Avenida de Vicente Trueba";"43.4599884795585";"-3.8566924366046815"
"oracle.sql.BLOB@62eb513f";"469";"Bº La Sierra nº 10";" Corban";"29515";"2014-04-14 12:20:01";"430700.4";"4812610.31";"http://datos.santander.es/api/datos/paradas_bus/29515";"Bº La Sierra nº 10";"43.461315462100224";"-3.857963871869228"
"oracle.sql.BLOB@472331d5";"470";"General Davila. 77";"Alto de Miranda";"29519";"2014-04-14 12:20:01";"434429.06";"4813260.58";"http://datos.santander.es/api/datos/paradas_bus/29519";"General Davila. 77";"43.467506389373405";"-3.8119549066586558"
"oracle.sql.BLOB@579cbb6f";"471";"Calle Arriba Fte . 103";"Lluja";"29520";"2014-04-14 12:20:01";"434748.01";"4814533.04";"http://datos.santander.es/api/datos/paradas_bus/29520";"Calle Arriba Fte . 103";"43.47899081372329";"-3.808164713857812"
"oracle.sql.BLOB@72d5a158";"78";"Cajo 2 Bomberos";"Ojaiz";"227";"2014-04-14 12:20:01";"432742.4";"4811951";"http://datos.santander.es/api/datos/paradas_bus/227";"Cajo 2";"43.45556587668115";"-3.8326428910638386"
"oracle.sql.BLOB@2753d34e";"474";"Avenida del Voluntariado";"Plaza de las Estaciones";"31904";"2014-04-14 12:20:01";"430243.62";"4810783.14";"http://datos.santander.es/api/datos/paradas_bus/31904";"Avenida del Voluntariado nº 6";"43.44482235017138";"-3.8633758505729623"
"oracle.sql.BLOB@7055ba0d";"475";"Ricardo Lopez Aranda";"Plaza de las Estaciones";"31905";"2014-04-14 12:20:01";"430482.8";"4810629.15";"http://datos.santander.es/api/datos/paradas_bus/31905";"Ricardo Lopez Aranda";"43.44345818216035";"-3.860400716312878"
"oracle.sql.BLOB@c29e519";"476";"Jose Ortega y Gasset - 1";"Camarreal - Peñacastillo";"31906";"2014-04-14 12:20:01";"430633.09";"4810747.16";"http://datos.santander.es/api/datos/paradas_bus/31906";"Jose Ortega y Gasset";"43.4445346176235";"-3.858558668826107"
"oracle.sql.BLOB@127fd28c";"477";"Jose Ortega y Gasset - 2";"Camarreal - Peñacastillo";"31907";"2014-04-14 12:20:01";"430278.01";"4810933.95";"http://datos.santander.es/api/datos/paradas_bus/31907";"Jose Ortega y Gasset";"43.446183351964635";"-3.8629701883836987"
"oracle.sql.BLOB@5d7eed1";"478";"Peñacastillo - Camarreal";"Plaza de las Estaciones";"31903";"2014-04-14 12:20:01";"430001.26";"4811053.54";"http://datos.santander.es/api/datos/paradas_bus/31903";"Avenida del Voluntariado";"43.44723422155036";"-3.8664053615120606"
"oracle.sql.BLOB@237fde56";"481";"Jeronimo Sainz de la Maza ( Mercado Mexico )";"Valdecilla";"30597";"2014-04-14 12:20:01";"433258.82";"4812216.52";"http://datos.santander.es/api/datos/paradas_bus/30597";"C/ Jeronimo Sainz de la Maza";"43.458002727560945";"-3.8262929362908453"
"oracle.sql.BLOB@1fddf24f";"324";"Plaza de San Martin";"Bº Pesquero";"107";"2014-04-14 12:20:01";"436376.4";"4812820";"http://datos.santander.es/api/datos/paradas_bus/107";"Reina Victoria 49";"43.4637078943988";"-3.787831139816456"
"oracle.sql.BLOB@244f30e1";"426";"Los Peligros";"Bº Pesquero";"130";"2014-04-14 12:20:01";"436813";"4812836";"http://datos.santander.es/api/datos/paradas_bus/130";"Playa de los Peligros";"43.46388897575968";"-3.7824362345174083"
"oracle.sql.BLOB@4b121666";"275";"Mataleñas";"El Faro";"324";"2014-04-14 12:20:01";"436280.95";"4815317.47";"http://datos.santander.es/api/datos/paradas_bus/324";"Avda El faro";"43.48618568495452";"-3.7893033622779724"
"oracle.sql.BLOB@107ca90b";"276";"Camping";"El Faro";"127";"2014-04-14 12:20:01";"436105";"4815444";"http://datos.santander.es/api/datos/paradas_bus/127";"Avenida del Faro S/N";"43.487309864835275";"-3.791493925007867"
"oracle.sql.BLOB@683e19a1";"279";"Avenida del faro";"Estaciones";"110";"2014-04-14 12:20:01";"436009";"4815192";"http://datos.santander.es/api/datos/paradas_bus/110";"Avenida del faro";"43.485032777645934";"-3.7926513849181283"
"oracle.sql.BLOB@4504ce7e";"479";"Marques de Hazas - 1";"Monte";"30589";"2014-04-14 12:20:01";"434829.58";"4814282.99";"http://datos.santander.es/api/datos/paradas_bus/30589";"C/ Marques de Hazas";"43.47674662282613";"-3.8071262443397753"
"oracle.sql.BLOB@3e90d598";"480";"Marques de Hazas - 2";"Las Estaciones";"30590";"2014-04-14 12:20:01";"434828.59";"4814297.28";"http://datos.santander.es/api/datos/paradas_bus/30590";"C/ Marques de Hazas";"43.476875195606866";"-3.807140195361195"
"oracle.sql.BLOB@16b70e3f";"473";"Ricardo Leon";"LLuja - Cueto";"29521";"2014-04-14 12:20:01";"431429.33";"4811975.58";"http://datos.santander.es/api/datos/paradas_bus/29521";"Ricardo Leon";"43.45566794936998";"-3.848874267092121"
"oracle.sql.BLOB@4c0855bf";"486";"PCTCAN - 2";"Lluja";"34897";"2014-04-14 12:20:01";"429594.59";"4811685.3";"http://datos.santander.es/api/datos/paradas_bus/34897";"Avda Severo Ochoa";"43.45288400701219";"-3.871512297660159"
